plate_num,can_be_solved
872-6,False
872-7,False
872-8,False
872-9,False
873-0,False
873-1,False
873-2,False
873-3,False
873-4,False
873-5,False
873-6,False
873-7,False
873-8,False
873-9,False
874-0,False
874-1,False
874-2,False
874-3,False
874-4,False
874-5,False
874-6,False
874-7,False
874-8,False
874-9,False
875-0,False
875-1,False
875-2,False
875-3,False
875-4,False
875-5,False
875-6,False
875-7,False
875-8,False
875-9,False
876-0,False
876-1,False
876-2,False
876-3,False
876-4,False
876-5,False
876-6,False
876-7,False
876-7,True
876-8,False
876-9,False
877-0,False
877-0,True
877-1,False
877-2,False
877-3,False
877-4,False
877-4,True
877-5,False
877-6,False
877-7,False
877-7,True
877-8,False
877-9,True
877-9,False
878-0,False
878-1,False
878-2,False
878-3,False
878-4,False
878-5,False
878-6,False
878-7,False
878-8,False
878-9,False
879-0,False
879-1,False
879-2,False
879-3,False
879-4,False
879-5,False
879-6,False
879-7,False
879-8,False
879-9,False
880-0,False
880-0,True
880-1,False
880-1,True
880-2,False
880-3,False
880-4,False
880-5,False
880-6,False
880-7,False
880-8,False
880-9,False
881-0,False
881-0,True
881-1,False
881-1,True
881-2,False
881-3,False
881-4,False
881-5,False
881-6,False
881-7,False
881-8,False
881-9,False
882-0,False
882-0,True
882-1,False
882-2,True
882-2,False
882-3,False
882-4,False
882-5,False
882-6,False
882-7,False
882-8,False
882-9,False
883-0,False
883-0,True
883-1,False
883-2,False
883-3,False
883-4,False
883-5,False
883-6,False
883-6,True
883-7,False
883-8,False
883-9,False
884-0,False
884-0,True
884-1,False
884-2,False
884-3,False
884-4,False
884-5,False
884-6,False
884-7,False
884-8,False
884-9,False
885-0,False
885-0,True
885-1,False
885-2,False
885-3,False
885-4,False
885-5,False
885-6,False
885-7,False
885-8,False
885-9,False
886-0,False
886-0,True
886-1,False
886-2,False
886-3,False
886-4,False
886-5,False
886-6,False
886-7,False
886-8,False
886-9,False
887-0,False
887-0,True
887-1,False
887-2,False
887-3,False
887-4,False
887-5,False
887-6,False
887-7,False
887-8,False
887-9,False
888-0,False
888-0,True
888-1,False
888-2,False
888-2,True
888-3,False
888-4,False
888-5,False
888-6,False
888-7,False
888-8,False
888-9,False
889-0,False
889-0,True
889-1,False
889-2,False
889-3,False
889-4,False
889-5,False
889-6,False
889-7,False
889-8,False
889-9,False
890-0,False
890-1,False
890-2,False
890-3,False
890-4,False
890-5,False
890-6,False
890-7,False
890-8,False
890-9,False
891-0,False
891-1,False
891-2,False
891-3,False
891-4,False
891-5,False
891-6,False
891-7,False
891-8,False
891-9,False
892-0,False
892-1,False
892-2,False
892-3,False
892-4,False
892-5,False
892-6,False
892-7,False
892-8,False
892-9,False
893-0,False
893-1,False
893-2,False
893-3,False
893-4,False
893-5,False
893-6,False
893-7,False
893-8,False
893-9,False
894-0,False
894-1,False
894-2,False
894-3,False
894-4,False
894-5,False
894-6,False
894-7,False
894-8,False
894-9,False
895-0,False
895-1,False
895-2,False
895-3,False
895-4,False
895-5,False
895-6,False
895-7,False
895-8,False
895-9,False
896-0,False
896-1,False
896-2,False
896-3,False
896-4,False
896-5,False
896-6,False
896-7,False
896-8,False
896-9,False
897-0,False
897-1,False
897-2,False
897-3,False
897-4,False
897-5,False
897-6,False
897-7,False
897-8,False
897-9,False
898-0,False
898-1,False
898-2,False
898-3,False
898-4,False
898-5,False
898-6,False
898-7,False
898-8,False
898-9,False
899-0,False
899-0,True
899-1,False
899-2,False
899-3,False
899-4,False
899-5,False
899-6,False
899-7,False
899-8,False
899-9,False
900-0,True
900-0,False
900-1,False
900-2,False
900-3,False
900-4,False
900-5,False
900-6,False
900-7,False
900-8,False
900-9,False
901-0,False
901-0,True
901-1,False
901-2,False
901-3,False
901-4,False
901-5,False
901-6,False
901-7,False
901-8,False
901-9,False
902-0,False
902-1,False
902-2,False
902-3,False
902-4,False
902-5,False
902-6,False
902-7,False
902-8,False
902-9,False
903-0,False
903-1,False
903-2,False
903-3,False
903-4,False
903-5,False
903-6,False
903-7,False
903-8,False
903-9,False
904-0,False
904-1,False
904-2,False
904-3,False
904-4,False
904-5,False
904-6,False
904-7,False
904-8,False
904-9,False
905-0,False
905-1,False
905-2,False
905-3,False
905-4,False
905-5,False
905-6,False
905-7,False
905-8,False
905-9,False
906-0,False
906-1,False
906-2,False
906-3,False
906-4,False
906-5,False
906-6,False
906-7,False
906-8,False
906-9,False
907-0,False
907-1,False
907-2,False
907-3,False
907-4,False
907-5,False
907-6,False
907-7,False
907-8,False
907-9,False
908-0,False
908-1,False
908-2,False
908-3,False
908-4,False
908-5,False
908-6,False
908-7,False
908-8,False
908-9,False
908-9,True
909-0,False
909-1,False
909-1,True
909-2,False
909-3,False
909-4,False
909-5,False
909-6,False
909-7,False
909-8,False
909-9,False
910-0,False
910-0,True
910-1,False
910-2,False
910-3,False
910-4,False
910-5,False
910-6,False
910-7,False
910-8,False
910-9,False
911-0,False
911-0,True
911-1,False
911-2,False
911-3,False
911-4,False
911-5,False
911-6,False
911-7,False
911-8,False
911-9,False
912-0,False
912-1,False
912-2,False
912-3,False
912-4,False
912-5,False
912-6,False
912-7,False
912-8,False
912-9,False
913-0,False
913-1,False
913-2,False
913-3,False
913-4,False
913-5,False
913-6,False
913-7,False
913-8,False
913-9,False
914-0,False
914-1,False
914-2,False
914-3,False
914-4,False
914-5,False
914-6,False
914-7,False
914-8,False
914-9,False
915-0,False
915-1,False
915-2,False
915-3,False
915-4,False
915-5,False
915-6,False
915-7,False
915-8,False
915-9,False
916-0,False
916-1,False
916-2,False
916-3,False
916-4,False
916-5,False
916-6,False
916-7,False
916-8,False
916-9,False
917-0,False
917-1,False
917-2,False
917-3,False
917-4,False
917-5,False
917-6,False
917-7,False
917-8,False
917-9,False
918-0,False
918-1,False
918-2,False
918-3,False
918-4,False
918-5,False
918-6,False
918-7,False
918-8,False
918-9,False
918-9,True
919-0,False
919-1,False
919-1,True
919-2,False
919-3,False
919-4,False
919-5,False
919-6,False
919-7,False
919-8,False
919-9,False
920-0,False
920-1,False
920-2,False
920-3,False
920-4,False
920-5,False
920-6,False
920-7,False
920-8,False
920-9,False
921-0,False
921-1,False
921-2,False
921-3,False
921-4,False
921-5,False
921-6,False
921-7,False
921-8,False
921-9,False
922-0,False
922-0,True
922-1,False
922-2,False
922-3,False
922-4,False
922-5,False
922-6,False
922-7,False
922-8,False
922-9,False
923-0,False
923-1,False
923-2,False
923-3,False
923-4,False
923-5,False
923-6,False
923-7,False
923-8,False
923-9,False
924-0,False
924-1,False
924-2,False
924-3,False
924-4,False
924-5,False
924-6,False
924-7,False
924-8,False
924-9,False
925-0,False
925-1,False
925-2,False
925-3,False
925-4,False
925-5,False
925-6,False
925-7,False
925-8,False
925-9,False
926-0,False
926-1,False
926-2,False
926-3,False
926-4,False
926-5,False
926-6,False
926-7,False
926-8,False
926-9,False
927-0,False
927-1,False
927-2,False
927-3,False
927-4,False
927-5,False
927-6,False
927-7,False
927-8,False
927-9,False
928-0,False
928-1,False
928-2,False
928-3,False
928-4,False
928-5,False
928-6,False
928-7,False
928-8,False
928-9,False
929-0,False
929-1,False
929-2,False
929-2,True
929-3,False
929-4,False
929-5,False
929-6,False
929-7,False
929-8,False
929-9,False
930-0,False
930-1,False
930-2,False
930-3,False
930-4,False
930-5,False
930-6,False
930-7,False
930-8,False
930-9,False
931-0,False
931-1,False
931-2,False
931-3,False
931-4,False
931-5,False
931-6,False
931-7,False
931-8,False
931-9,False
932-0,False
932-1,False
932-2,False
932-3,False
932-4,False
932-5,False
932-6,False
932-7,False
932-8,False
932-9,False
933-0,False
933-0,True
933-1,False
933-2,False
933-3,False
933-4,False
933-5,False
933-6,False
933-7,False
933-8,False
933-9,False
934-0,False
934-1,False
934-2,False
934-3,False
934-4,False
934-5,False
934-6,False
934-7,False
934-8,False
934-9,False
935-0,False
935-1,False
935-2,False
935-3,False
935-4,False
935-5,False
935-6,False
935-7,False
935-8,False
935-9,False
936-0,False
936-1,False
936-2,False
936-3,False
936-4,False
936-5,False
936-6,False
936-7,False
936-8,False
936-9,False
937-0,False
937-1,False
937-2,False
937-3,False
937-4,False
937-5,False
937-6,False
937-7,False
937-8,False
937-9,False
938-0,False
938-1,False
938-2,False
938-3,False
938-4,False
938-5,False
938-6,False
938-7,False
938-8,False
938-9,False
939-0,False
939-1,False
939-2,False
939-3,False
939-4,False
939-5,False
939-6,False
939-6,True
939-7,False
939-8,False
939-9,False
940-0,False
940-1,False
940-2,False
940-3,False
940-4,False
940-5,False
940-6,False
940-7,False
940-8,False
940-9,False
941-0,False
941-1,False
941-2,False
941-3,False
941-4,False
941-5,False
941-6,False
941-7,False
941-8,False
941-9,False
942-0,False
942-1,False
942-2,False
942-3,False
942-4,False
942-5,False
942-6,False
942-7,False
942-8,False
942-9,False
943-0,False
943-1,False
943-2,False
943-3,False
943-4,False
943-5,False
943-6,False
943-7,False
943-8,False
943-9,False
944-0,False
944-0,True
944-1,False
944-2,False
944-3,False
944-4,False
944-5,False
944-6,False
944-7,False
944-8,False
944-9,False
945-0,False
945-1,False
945-2,False
945-3,False
945-4,False
945-5,False
945-6,False
945-7,False
945-8,False
945-9,False
946-0,False
946-1,False
946-2,False
946-3,False
946-4,False
946-5,False
946-6,False
946-7,False
946-8,False
946-9,False
947-0,False
947-1,False
947-2,False
947-3,False
947-3,True
947-4,False
947-5,False
947-6,False
947-7,False
947-8,False
947-9,False
948-0,False
948-1,False
948-2,False
948-3,False
948-4,False
948-5,False
948-6,False
948-7,False
948-8,False
948-9,False
949-0,False
949-1,False
949-2,False
949-3,False
949-4,False
949-5,False
949-6,False
949-7,False
949-8,False
949-9,False
950-0,False
950-1,False
950-2,False
950-3,False
950-4,False
950-5,False
950-6,False
950-7,False
950-8,False
950-9,False
951-0,False
951-1,False
951-2,False
951-3,False
951-4,False
951-5,False
951-6,False
951-7,False
951-8,False
951-9,False
952-0,False
952-1,False
952-2,False
952-3,False
952-4,False
952-5,False
952-6,False
952-7,False
952-8,False
952-9,False
953-0,False
953-1,False
953-2,False
953-3,False
953-4,False
953-5,False
953-6,False
953-7,False
953-8,False
953-9,False
954-0,False
954-1,False
954-2,False
954-3,False
954-4,False
954-5,False
954-6,False
954-7,False
954-8,False
954-9,False
955-0,False
955-0,True
955-1,False
955-2,False
955-3,False
955-4,False
955-5,False
955-6,False
955-7,False
955-8,False
955-9,False
956-0,False
956-1,False
956-2,False
956-3,False
956-4,False
956-5,False
956-6,False
956-7,False
956-8,False
956-9,False
957-0,False
957-1,False
957-2,False
957-3,False
957-4,False
957-5,False
957-6,False
957-7,False
957-8,False
957-9,False
958-0,False
958-1,False
958-2,False
958-3,False
958-4,False
958-5,False
958-6,False
958-7,False
958-8,False
958-9,False
959-0,False
959-1,False
959-2,False
959-3,False
959-4,False
959-5,False
959-6,False
959-7,False
959-8,False
959-9,False
960-0,False
960-1,False
960-2,False
960-3,False
960-4,False
960-5,False
960-6,False
960-7,False
960-8,False
960-9,False
961-0,False
961-1,False
961-2,False
961-3,False
961-4,False
961-5,False
961-6,False
961-7,False
961-8,False
961-9,False
962-0,False
962-1,False
962-2,False
962-3,False
962-4,False
962-5,False
962-6,False
962-7,False
962-8,False
962-9,False
963-0,False
963-1,False
963-2,False
963-3,False
963-4,False
963-5,False
963-6,False
963-7,False
963-8,False
963-9,False
964-0,False
964-1,False
964-2,False
964-3,False
964-4,False
964-5,False
964-6,False
964-7,False
964-8,False
964-9,False
965-0,False
965-1,False
965-2,False
965-3,False
965-4,False
965-5,False
965-6,False
965-7,False
965-8,False
965-9,False
966-0,True
966-0,False
966-1,False
966-2,False
966-3,False
966-4,False
966-5,False
966-6,False
966-7,False
966-8,False
966-9,False
967-0,False
967-1,False
967-2,False
967-3,False
967-4,False
967-5,False
967-6,False
967-7,False
967-8,False
967-9,False
968-0,False
968-1,False
968-2,False
968-3,False
968-4,False
968-5,False
968-6,False
968-7,False
968-8,False
968-9,False
969-0,False
969-1,False
969-2,False
969-3,False
969-4,False
969-5,False
969-6,False
969-7,False
969-8,False
969-9,False
970-0,False
970-1,False
970-2,False
970-3,False
970-4,False
970-5,False
970-6,False
970-7,False
970-8,False
970-9,False
971-0,False
971-1,False
971-2,False
971-3,False
971-4,False
971-5,False
971-6,False
971-7,False
971-8,False
971-9,False
972-0,False
972-1,False
972-2,False
972-3,False
972-4,False
972-5,False
972-6,False
972-7,False
972-8,False
972-9,False
973-0,False
973-1,False
973-2,False
973-3,False
973-4,False
973-5,False
973-6,False
973-7,False
973-8,False
973-9,False
974-0,False
974-1,False
974-2,False
974-3,False
974-3,True
974-4,False
974-5,False
974-6,False
974-7,False
974-8,False
974-9,False
975-0,False
975-1,False
975-2,False
975-3,False
975-4,False
975-5,False
975-6,False
975-7,False
975-8,False
975-9,False
976-0,False
976-1,False
976-2,False
976-3,False
976-4,False
976-5,False
976-6,False
976-7,False
976-8,False
976-9,False
977-0,False
977-0,True
977-1,False
977-2,False
977-3,False
977-4,False
977-5,False
977-6,False
977-7,False
977-8,False
977-9,False
978-0,False
978-1,False
978-2,False
978-3,False
978-4,False
978-5,False
978-6,False
978-7,False
978-8,False
978-8,True
978-9,False
979-0,False
979-1,False
979-2,False
979-3,False
979-4,False
979-5,False
979-6,False
979-7,False
979-8,False
979-9,False
980-0,False
980-1,False
980-2,False
980-3,False
980-4,False
980-5,False
980-6,False
980-7,False
980-8,False
980-9,False
980-9,True
981-0,False
981-1,False
981-2,False
981-3,False
981-4,False
981-5,False
981-6,False
981-7,False
981-8,False
981-9,False
981-9,True
982-0,False
982-1,False
982-2,False
982-3,False
982-4,False
982-5,False
982-6,False
982-7,False
982-8,False
982-9,False
983-0,False
983-1,False
983-2,False
983-3,False
983-4,False
983-5,False
983-6,False
983-7,False
983-8,False
983-9,False
984-0,False
984-1,False
984-2,False
984-3,False
984-4,False
984-5,False
984-6,False
984-7,False
984-8,False
984-9,False
985-0,False
985-1,False
985-2,False
985-3,False
985-4,False
985-5,False
985-6,False
985-7,False
985-8,False
985-9,False
986-0,False
986-1,False
986-2,False
986-3,False
986-4,False
986-5,False
986-6,False
986-7,False
986-8,False
986-9,False
987-0,False
987-1,False
987-2,False
987-3,False
987-4,False
987-5,False
987-6,False
987-7,False
987-8,True
987-8,False
987-9,False
988-0,False
988-0,True
988-1,False
988-2,False
988-3,False
988-4,False
988-5,False
988-6,False
988-7,False
988-8,False
988-8,True
988-9,False
989-0,False
989-1,False
989-2,False
989-3,False
989-4,False
989-5,False
989-6,False
989-7,False
989-8,False
989-9,False
990-0,False
990-0,True
990-1,False
990-1,True
990-2,False
990-3,False
990-4,False
990-5,False
990-6,False
990-7,False
990-8,False
990-9,False
991-0,False
991-0,True
991-1,False
991-1,True
991-2,False
991-3,False
991-4,False
991-5,False
991-6,False
991-7,False
991-8,False
991-9,False
992-0,False
992-0,True
992-1,False
992-2,False
992-2,True
992-3,False
992-4,False
992-5,False
992-6,False
992-7,False
992-8,False
992-9,False
993-0,False
993-0,True
993-1,False
993-2,False
993-3,False
993-4,False
993-5,False
993-6,False
993-6,True
993-7,False
993-8,False
993-9,False
994-0,False
994-0,True
994-1,False
994-2,False
994-3,False
994-4,False
994-5,False
994-6,False
994-7,False
994-8,False
994-9,False
995-0,True
995-0,False
995-1,False
995-2,False
995-3,False
995-4,False
995-5,False
995-6,False
995-7,False
995-8,False
995-9,False
996-0,False
996-0,True
996-1,False
996-2,False
996-3,False
996-4,False
996-5,False
996-6,False
996-7,False
996-8,False
996-9,False
997-0,False
997-0,True
997-1,False
997-2,False
997-3,False
997-4,False
997-5,False
997-6,False
997-7,False
997-8,False
997-9,False
998-0,False
998-0,True
998-1,False
998-2,False
998-3,False
998-4,False
998-5,False
998-6,False
998-7,False
998-8,False
998-9,False
999-0,False
999-0,True
999-1,False
999-2,True
999-2,False
999-3,False
999-4,False
999-5,False
999-6,False
999-7,False
999-8,False
999-9,False
